Sample File	C:\Users\Administrator\Dropbox\Cziczo Group Data\Death Star\InletSystem\SPIDER-Lab\OPS-data\07212017\07252017.O30
Instrument Model	3330
Instrument Serial Number	3330110901
Sample Length (s)	1
Alarm Set	No
Dead Time Correction Applied	Yes
Units	dW/dlogDp
Weight	Number
Refractive Index Applied	No

																LB	0.3	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	
																UB	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	10	
																LB with RI	0.3	0.374	0.465	0.579	0.721	0.897	1.117	1.391	1.732	2.156	2.685	3.343	4.162	5.182	6.451	8.032	
19	07/25/2017	11:40:02	26.770	101.303	0.000	No Errors	NA	1.000	0.000198	0.322705	0.374037	0.362515	0.337	1.23967	1.62032		13.7886	2.538	0	0	0	0.629975	0	0	0	0	0	0	0	0	0	0		
20	07/25/2017	11:40:03	26.801	101.303	0.000	No Errors	NA	1.000	0.000171	0.320813	0.354704	0.350946	0.337	1.14311	1.62028		15.0417	1.26897	0	0.629985	0	0	0	0	0	0	0	0	0	0	0	0		
21	07/25/2017	11:40:04	26.801	101.303	0.000	No Errors	NA	1.000	0.000239	0.322905	0.361731	0.357465	0.337	1.15393	1.56037		13.1624	2.5381	0	0.630028	0	0	0	0	0	0	0	0	0	0	0	0		
22	07/25/2017	11:40:05	26.801	101.303	0.000	No Errors	NA	1.000	0.000167	0.325437	0.90175	0.454338	0.337	2.2734	1.32022		10.0277	2.53792	0	0	0	0	0	0	0	0	0	0.630585	0	0	0	0.630514		
23	07/25/2017	11:40:06	26.801	101.303	0.000	No Errors	NA	1.000	0.000253	0.321241	0.528355	0.382704	0.337	1.66422	1.86047		16.9233	0.634535	1.26048	0	0	0	0	0	0	0	0	0	0	0.630878	0	0		
24	07/25/2017	11:40:07	26.801	101.303	0.000	No Errors	NA	1.000	0.000154	0.324667	0.3858	0.375985	0.337	1.23787	1.20018		9.40089	1.26894	0.63018	1.25995	0	0	0	0	0	0	0	0	0	0	0	0		
25	07/25/2017	11:40:08	26.801	101.303	0.000	No Errors	NA	1.000	0.000269	0.32029	0.350309	0.348021	0.337	1.11392	2.04055		19.4307	0.634545	1.2605	0	0	0	0	0	0	0	0	0	0	0	0	0		
26	07/25/2017	11:40:09	26.801	101.303	0.000	No Errors	NA	1.000	0.000215	0.322522	0.355393	0.353186	0.337	1.11314	1.68036		14.4156	2.53804	0.630218	0	0	0	0	0	0	0	0	0	0	0	0	0		
27	07/25/2017	11:40:10	26.832	101.303	0.000	No Errors	NA	1.000	0.000194	0.327206	0.41318	0.38432	0.337	1.36309	1.50029		10.6548	3.80699	0.630205	0	0	0	0	0.630237	0	0	0	0	0	0	0	0		
28	07/25/2017	11:40:11	26.832	101.303	0.000	No Errors	NA	1.000	0.000279	0.323125	0.358625	0.355957	0.337	1.12452	2.40067		20.0577	3.80731	1.26052	0	0	0	0	0	0	0	0	0	0	0	0	0		
29	07/25/2017	11:40:12	26.832	101.303	0.000	No Errors	NA	1.000	0.000243	0.322058	0.350306	0.349115	0.337	1.08387	1.86045		16.2963	3.17264	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
